measurement_id,motor_id,timestamp,temperature,courant,vibration,acceleration,thdi,thdu,vitesse,cosphi,Alert_Status,alert_parameter,alert_code
14193,13,2025-04-28 14:15:00,37.5946,94.7357,0.947763,0.375984,0.0,0.0,1492.4,0.85,NORMAL,,
14213,13,2025-04-28 14:30:00,32.0865,98.3943,0.252478,0.500084,0.0,0.0,1489.61,0.85,ALERT,acceleration,ALERT_13_ACCELERATION
14233,13,2025-04-28 14:45:00,34.1814,100.883,0.618307,0.238287,0.0,0.0,1495.22,0.85,NORMAL,,
14253,13,2025-04-28 15:00:00,33.2829,93.8643,0.529494,0.394134,0.0,0.0,1495.92,0.85,NORMAL,,
14273,13,2025-04-28 15:15:00,33.6816,93.5639,0.595152,0.36846,0.0,0.0,1498.78,0.85,NORMAL,,
14293,13,2025-04-28 15:30:00,38.9589,99.9885,0.699379,0.165076,0.0,0.0,1488.74,0.85,NORMAL,,
14313,13,2025-04-28 15:45:00,31.5523,99.4375,0.582268,0.201939,0.0,0.0,1493.08,0.85,NORMAL,,
14333,13,2025-04-28 16:00:00,33.9449,99.753,0.417663,0.412392,0.0,0.0,1497.72,0.85,NORMAL,,
14353,13,2025-04-28 16:15:00,36.9539,100.183,0.843787,0.17228,0.0,0.0,1492.31,0.85,NORMAL,,
14373,13,2025-04-28 16:30:00,41.0621,98.1842,0.87973,0.202332,0.0,0.0,1490.3,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14393,13,2025-04-28 16:45:00,39.4502,97.0139,0.936706,0.319914,0.0,0.0,1497.95,0.85,NORMAL,,
14413,13,2025-04-29 07:00:00,35.4607,91.6002,0.620143,0.271766,0.0,0.0,1490.67,0.85,NORMAL,,
14433,13,2025-04-29 07:15:00,34.6777,99.4772,0.636329,0.292238,0.0,0.0,1494.19,0.85,NORMAL,,
14453,13,2025-04-29 07:30:00,34.2915,95.4173,1.12356,0.21179,0.0,0.0,1492.73,0.85,ALERT,vibration,ALERT_13_VIBRATION
14473,13,2025-04-29 07:45:00,42.8698,80.9988,0.390204,0.328879,0.0,0.0,1487.27,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14493,13,2025-04-29 08:00:00,38.6495,89.8267,1.14612,0.30697,0.0,0.0,1492.01,0.85,ALERT,vibration,ALERT_13_VIBRATION
14513,13,2025-04-29 08:15:00,31.8785,99.9427,0.852732,0.315039,0.0,0.0,1497.43,0.85,NORMAL,,
14533,13,2025-04-29 08:30:00,34.3194,96.3152,0.420593,0.437009,0.0,0.0,1489.61,0.85,NORMAL,,
14553,13,2025-04-29 08:45:00,30.1623,98.8037,0.606659,0.252536,0.0,0.0,1494.57,0.85,NORMAL,,
14573,13,2025-04-29 09:00:00,41.4344,94.8433,0.396301,0.446595,0.0,0.0,1488.78,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14593,13,2025-04-29 09:15:00,46.2715,91.5898,0.511994,0.241084,0.0,0.0,1493.78,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14613,13,2025-04-29 09:30:00,37.9221,97.7552,0.702671,0.192431,0.0,0.0,1496.7,0.85,NORMAL,,
14633,13,2025-04-29 09:45:00,29.4076,103.228,0.813258,0.264095,0.0,0.0,1492.71,0.85,NORMAL,,
14653,13,2025-04-29 10:00:00,41.1775,98.5917,0.651863,0.352363,0.0,0.0,1488.34,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14673,13,2025-04-29 10:15:00,36.9055,93.6162,0.760359,0.237904,0.0,0.0,1496.86,0.85,NORMAL,,
14693,13,2025-04-29 10:30:00,35.5999,97.091,0.744211,0.349835,0.0,0.0,1491.21,0.85,NORMAL,,
14713,13,2025-04-29 10:45:00,37.5256,101.225,0.773361,0.319934,0.0,0.0,1499.81,0.85,NORMAL,,
14733,13,2025-04-29 11:00:00,29.2,92.5252,0.703368,0.414882,0.0,0.0,1489.73,0.85,NORMAL,,
14753,13,2025-04-29 11:15:00,40.4423,93.9164,0.750864,0.378263,0.0,0.0,1499.9,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14773,13,2025-04-29 11:30:00,43.0887,101.977,0.997754,0.325473,0.0,0.0,1498.47,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14793,13,2025-04-29 11:45:00,36.921,92.374,0.460993,0.245334,0.0,0.0,1490.86,0.85,NORMAL,,
14813,13,2025-04-29 12:00:00,29.006,108.843,0.763101,0.270196,0.0,0.0,1496.78,0.85,NORMAL,,
14833,13,2025-04-29 12:15:00,40.3011,96.6133,0.634682,0.248943,0.0,0.0,1494.52,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14853,13,2025-04-29 12:30:00,32.9697,88.1846,0.910726,0.286258,0.0,0.0,1489.54,0.85,NORMAL,,
14873,13,2025-04-29 12:45:00,32.3542,98.0075,0.745504,0.310979,0.0,0.0,1490.33,0.85,NORMAL,,
14893,13,2025-04-29 13:00:00,42.1279,104.914,0.775269,0.270954,0.0,0.0,1492.87,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14913,13,2025-04-29 13:15:00,36.2954,99.5306,0.505299,0.120318,0.0,0.0,1493.11,0.85,NORMAL,,
14933,13,2025-04-29 13:30:00,26.7761,92.08,0.655213,0.375342,0.0,0.0,1488.69,0.85,NORMAL,,
14953,13,2025-04-29 13:45:00,35.0299,99.8742,0.676208,0.339645,0.0,0.0,1496.19,0.85,NORMAL,,
14973,13,2025-04-29 14:00:00,40.7967,100.505,0.49819,0.455709,0.0,0.0,1493.3,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
14993,13,2025-04-29 14:15:00,35.7025,92.6552,0.952905,0.357106,0.0,0.0,1494.21,0.85,NORMAL,,
15013,13,2025-04-29 14:30:00,33.5873,103.668,0.678722,0.451143,0.0,0.0,1500.24,0.85,NORMAL,,
15033,13,2025-04-29 14:45:00,36.5943,102.212,1.00401,0.264476,0.0,0.0,1492.76,0.85,ALERT,vibration,ALERT_13_VIBRATION
15053,13,2025-04-29 15:00:00,32.9552,102.134,0.918496,0.337131,0.0,0.0,1494.51,0.85,NORMAL,,
15073,13,2025-04-29 15:15:00,30.9849,106.891,1.12473,0.356099,0.0,0.0,1487.84,0.85,ALERT,vibration,ALERT_13_VIBRATION
15093,13,2025-04-29 15:30:00,40.2493,100.11,0.509667,0.175479,0.0,0.0,1498.33,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
15113,13,2025-04-29 15:45:00,38.0541,96.1414,0.640429,0.0506504,0.0,0.0,1488.18,0.85,NORMAL,,
15133,13,2025-04-29 16:00:00,37.467,89.8001,0.32466,0.303307,0.0,0.0,1488.4,0.85,NORMAL,,
15153,13,2025-04-29 16:15:00,33.0179,105.77,0.872173,0.238399,0.0,0.0,1492.6,0.85,NORMAL,,
15173,13,2025-04-29 16:30:00,26.0016,90.6254,0.124512,0.24412,0.0,0.0,1495.71,0.85,NORMAL,,
15193,13,2025-04-29 16:45:00,30.9846,96.754,0.944917,0.208958,0.0,0.0,1499.84,0.85,NORMAL,,
15213,13,2025-04-30 07:00:00,33.1562,100.825,0.533047,0.213971,0.0,0.0,1489.22,0.85,NORMAL,,
15233,13,2025-04-30 07:15:00,27.8547,88.92,0.540145,0.287065,0.0,0.0,1490.87,0.85,NORMAL,,
15253,13,2025-04-30 07:30:00,33.9629,100.849,0.843156,0.237315,0.0,0.0,1490.57,0.85,NORMAL,,
15273,13,2025-04-30 07:45:00,32.3354,100.528,0.562992,0.320881,0.0,0.0,1508.35,0.85,NORMAL,,
15293,13,2025-04-30 08:00:00,35.6124,108.482,0.897184,0.194483,0.0,0.0,1497.62,0.85,NORMAL,,
15313,13,2025-04-30 08:15:00,25.4981,112.117,0.853796,0.218099,0.0,0.0,1490.65,0.85,ALERT,courant,ALERT_13_COURANT
15333,13,2025-04-30 08:30:00,35.5287,103.195,0.828985,0.344084,0.0,0.0,1491.31,0.85,NORMAL,,
15353,13,2025-04-30 08:45:00,36.154,92.3315,0.855025,0.347107,0.0,0.0,1497.57,0.85,NORMAL,,
15373,13,2025-04-30 09:00:00,33.9528,99.3174,0.687587,0.300156,0.0,0.0,1491.45,0.85,NORMAL,,
15393,13,2025-04-30 09:15:00,35.9734,85.1699,0.737831,0.184025,0.0,0.0,1499.74,0.85,NORMAL,,
15413,13,2025-04-30 09:30:00,28.2226,94.5305,0.534103,0.182081,0.0,0.0,1490.13,0.85,NORMAL,,
15433,13,2025-04-30 09:45:00,30.7858,106.691,0.676867,0.174245,0.0,0.0,1491.95,0.85,NORMAL,,
15453,13,2025-04-30 10:00:00,33.2677,90.6786,0.684254,0.267568,0.0,0.0,1493.68,0.85,NORMAL,,
15473,13,2025-04-30 10:15:00,35.5935,100.725,0.838112,0.33669,0.0,0.0,1495.6,0.85,NORMAL,,
15493,13,2025-04-30 10:30:00,29.9457,90.1384,0.997454,0.288658,0.0,0.0,1492.71,0.85,NORMAL,,
15513,13,2025-04-30 10:45:00,34.5001,102.118,0.981881,0.276752,0.0,0.0,1499.32,0.85,NORMAL,,
15533,13,2025-04-30 11:00:00,34.9409,92.6688,1.01787,0.243964,0.0,0.0,1501.55,0.85,ALERT,vibration,ALERT_13_VIBRATION
15553,13,2025-04-30 11:15:00,38.3374,100.55,0.71979,0.243898,0.0,0.0,1497.98,0.85,NORMAL,,
15573,13,2025-04-30 11:30:00,43.8502,101.816,0.662424,0.399414,0.0,0.0,1485.66,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
15593,13,2025-04-30 11:45:00,33.8548,98.4195,0.64157,0.113813,0.0,0.0,1498.62,0.85,NORMAL,,
15613,13,2025-04-30 12:00:00,34.6296,111.096,0.456245,0.336193,0.0,0.0,1499.59,0.85,ALERT,courant,ALERT_13_COURANT
15633,13,2025-04-30 12:15:00,35.2704,105.751,0.610306,0.364136,0.0,0.0,1503.06,0.85,NORMAL,,
15653,13,2025-04-30 12:30:00,42.1188,102.016,0.451042,0.288022,0.0,0.0,1486.97,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
15673,13,2025-04-30 12:45:00,38.0274,100.206,0.770059,0.252083,0.0,0.0,1489.78,0.85,NORMAL,,
15693,13,2025-04-30 13:00:00,32.8461,101.876,1.12122,0.350371,0.0,0.0,1492.09,0.85,ALERT,vibration,ALERT_13_VIBRATION
15713,13,2025-04-30 13:15:00,25.023,94.7044,1.06532,0.100713,0.0,0.0,1495.23,0.85,ALERT,vibration,ALERT_13_VIBRATION
15733,13,2025-04-30 13:30:00,46.6174,97.5538,0.610457,0.205121,0.0,0.0,1493.79,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
15753,13,2025-04-30 13:45:00,37.1787,95.3757,0.912021,0.291954,0.0,0.0,1497.16,0.85,NORMAL,,
15773,13,2025-04-30 14:00:00,29.8575,97.2359,0.908879,0.175132,0.0,0.0,1488.73,0.85,NORMAL,,
15793,13,2025-04-30 14:15:00,32.5954,96.2323,0.849172,0.209123,0.0,0.0,1489.86,0.85,NORMAL,,
15813,13,2025-04-30 14:30:00,28.6253,95.5367,0.697917,0.345587,0.0,0.0,1497.41,0.85,NORMAL,,
15833,13,2025-04-30 14:45:00,44.8996,98.2778,0.547925,0.173506,0.0,0.0,1493.4,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
15853,13,2025-04-30 15:00:00,45.2603,103.787,0.553149,0.385774,0.0,0.0,1496.54,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
15873,13,2025-04-30 15:15:00,42.6921,102.453,0.570585,0.388952,0.0,0.0,1497.16,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
15893,13,2025-04-30 15:30:00,28.31,101.096,1.08288,0.367565,0.0,0.0,1494.29,0.85,ALERT,vibration,ALERT_13_VIBRATION
15913,13,2025-04-30 15:45:00,39.8967,92.3838,0.599812,0.165171,0.0,0.0,1493.37,0.85,NORMAL,,
15933,13,2025-04-30 16:00:00,34.7312,93.1624,0.34788,0.384073,0.0,0.0,1500.54,0.85,NORMAL,,
15953,13,2025-04-30 16:15:00,30.3076,90.4847,0.709196,0.353708,0.0,0.0,1494.29,0.85,NORMAL,,
15973,13,2025-04-30 16:30:00,22.9578,92.6089,1.05531,0.346702,0.0,0.0,1497.03,0.85,ALERT,vibration,ALERT_13_VIBRATION
15993,13,2025-04-30 16:45:00,42.576,103.126,1.0976,0.303204,0.0,0.0,1487.83,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16013,13,2025-05-01 07:00:00,25.713,99.4873,0.493664,0.166209,0.0,0.0,1493.47,0.85,NORMAL,,
16033,13,2025-05-01 07:15:00,30.6642,100.054,0.706544,0.304445,0.0,0.0,1491.96,0.85,NORMAL,,
16053,13,2025-05-01 07:30:00,33.6558,94.6101,0.702352,0.189856,0.0,0.0,1494.85,0.85,NORMAL,,
16073,13,2025-05-01 07:45:00,30.7093,93.9684,1.06392,0.247669,0.0,0.0,1495.23,0.85,ALERT,vibration,ALERT_13_VIBRATION
16093,13,2025-05-01 08:00:00,43.3568,106.092,0.316425,0.0523455,0.0,0.0,1494.71,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16113,13,2025-05-01 08:15:00,37.4712,101.388,1.17983,0.245022,0.0,0.0,1494.53,0.85,ALERT,vibration,ALERT_13_VIBRATION
16133,13,2025-05-01 08:30:00,30.8579,87.6871,1.06925,0.335808,0.0,0.0,1496.91,0.85,ALERT,vibration,ALERT_13_VIBRATION
16153,13,2025-05-01 08:45:00,39.0187,93.8909,0.594874,0.298134,0.0,0.0,1488.06,0.85,NORMAL,,
16173,13,2025-05-01 09:00:00,36.3806,94.8092,0.826027,0.384785,0.0,0.0,1500.3,0.85,NORMAL,,
16193,13,2025-05-01 09:15:00,38.0492,96.4921,0.934709,0.284894,0.0,0.0,1489.26,0.85,NORMAL,,
16213,13,2025-05-01 09:30:00,33.8148,93.0223,0.610393,0.144086,0.0,0.0,1497.76,0.85,NORMAL,,
16233,13,2025-05-01 09:45:00,32.5918,91.1084,0.857461,0.551986,0.0,0.0,1494.14,0.85,ALERT,acceleration,ALERT_13_ACCELERATION
16253,13,2025-05-01 10:00:00,33.003,104.458,0.698084,0.109887,0.0,0.0,1491.45,0.85,NORMAL,,
16273,13,2025-05-01 10:15:00,36.8567,84.8166,0.239598,0.303816,0.0,0.0,1500.68,0.85,NORMAL,,
16293,13,2025-05-01 10:30:00,45.9377,94.4247,0.659897,0.331089,0.0,0.0,1494.17,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16313,13,2025-05-01 10:45:00,32.3613,95.7222,0.626589,0.357412,0.0,0.0,1489.72,0.85,NORMAL,,
16333,13,2025-05-01 11:00:00,30.5616,89.2556,1.15257,0.332441,0.0,0.0,1493.86,0.85,ALERT,vibration,ALERT_13_VIBRATION
16353,13,2025-05-01 11:15:00,37.8953,102.565,0.865015,0.217843,0.0,0.0,1497.21,0.85,NORMAL,,
16373,13,2025-05-01 11:30:00,29.3297,99.2157,0.440398,0.228783,0.0,0.0,1493.15,0.85,NORMAL,,
16393,13,2025-05-01 11:45:00,30.6899,94.9739,0.641763,0.35911,0.0,0.0,1499.2,0.85,NORMAL,,
16413,13,2025-05-01 12:00:00,34.643,97.7755,1.08725,0.331547,0.0,0.0,1499.67,0.85,ALERT,vibration,ALERT_13_VIBRATION
16433,13,2025-05-01 12:15:00,28.9472,85.7658,1.03846,0.222942,0.0,0.0,1490.74,0.85,ALERT,vibration,ALERT_13_VIBRATION
16453,13,2025-05-01 12:30:00,35.0628,94.6548,0.995266,0.259154,0.0,0.0,1493.84,0.85,NORMAL,,
16473,13,2025-05-01 12:45:00,26.2575,102.118,0.790322,0.350064,0.0,0.0,1490.92,0.85,NORMAL,,
16493,13,2025-05-01 13:00:00,47.8013,94.675,0.756028,0.283816,0.0,0.0,1502.77,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16513,13,2025-05-01 13:15:00,35.3125,101.848,0.647027,0.217147,0.0,0.0,1497.31,0.85,NORMAL,,
16533,13,2025-05-01 13:30:00,37.4047,100.244,0.874815,0.2674,0.0,0.0,1493.85,0.85,NORMAL,,
16553,13,2025-05-01 13:45:00,31.7468,96.8526,0.339,0.303241,0.0,0.0,1493.32,0.85,NORMAL,,
16573,13,2025-05-01 14:00:00,39.7749,98.8072,0.771682,0.268055,0.0,0.0,1505.36,0.85,NORMAL,,
16593,13,2025-05-01 14:15:00,33.6445,98.1578,1.05974,0.25722,0.0,0.0,1496.84,0.85,ALERT,vibration,ALERT_13_VIBRATION
16613,13,2025-05-01 14:30:00,36.1752,94.7515,0.542989,0.372833,0.0,0.0,1499.26,0.85,NORMAL,,
16633,13,2025-05-01 14:45:00,34.8688,96.6054,0.558502,0.2429,0.0,0.0,1496.49,0.85,NORMAL,,
16653,13,2025-05-01 15:00:00,38.492,103.377,0.672722,0.273217,0.0,0.0,1493.72,0.85,NORMAL,,
16673,13,2025-05-01 15:15:00,40.2029,91.8554,0.654659,0.343382,0.0,0.0,1493.06,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16693,13,2025-05-01 15:30:00,37.027,101.09,0.580913,0.247588,0.0,0.0,1504.68,0.85,NORMAL,,
16713,13,2025-05-01 15:45:00,40.6368,102.689,0.693125,0.498251,0.0,0.0,1496.99,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16733,13,2025-05-01 16:00:00,37.268,102.152,0.851315,0.227314,0.0,0.0,1496.03,0.85,NORMAL,,
16753,13,2025-05-01 16:15:00,42.5507,93.0984,0.544875,0.21318,0.0,0.0,1487.35,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16773,13,2025-05-01 16:30:00,41.6719,94.856,0.866645,0.181182,0.0,0.0,1480.5,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16793,13,2025-05-01 16:45:00,35.0821,90.61,0.525584,0.353935,0.0,0.0,1500.16,0.85,NORMAL,,
16813,13,2025-05-02 07:00:00,41.2911,99.9165,0.666944,0.250782,0.0,0.0,1497.54,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
16833,13,2025-05-02 07:15:00,32.7682,92.6639,0.786909,0.314186,0.0,0.0,1481.97,0.85,NORMAL,,
16853,13,2025-05-02 07:30:00,32.0522,97.497,0.80893,0.266407,0.0,0.0,1489.58,0.85,NORMAL,,
16873,13,2025-05-02 07:45:00,35.5382,96.3621,0.740748,0.352688,0.0,0.0,1495.67,0.85,NORMAL,,
16893,13,2025-05-02 08:00:00,29.3946,93.3447,0.773296,0.450399,0.0,0.0,1488.84,0.85,NORMAL,,
16913,13,2025-05-02 08:15:00,31.6391,95.8637,0.692285,0.183784,0.0,0.0,1499.54,0.85,NORMAL,,
16933,13,2025-05-02 08:30:00,36.8079,94.1027,0.784287,0.101734,0.0,0.0,1499.46,0.85,NORMAL,,
16953,13,2025-05-02 08:45:00,39.2485,92.5688,0.620273,0.398721,0.0,0.0,1493.23,0.85,NORMAL,,
16973,13,2025-05-02 09:00:00,29.8688,103.272,0.696054,0.290484,0.0,0.0,1493.13,0.85,NORMAL,,
16993,13,2025-05-02 09:15:00,42.4826,102.218,0.508333,0.276387,0.0,0.0,1493.11,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17013,13,2025-05-02 09:30:00,33.3745,98.2843,0.422929,0.254031,0.0,0.0,1486.52,0.85,NORMAL,,
17033,13,2025-05-02 09:45:00,33.0346,91.3505,0.773724,0.226883,0.0,0.0,1487.68,0.85,NORMAL,,
17053,13,2025-05-02 10:00:00,23.4528,101.49,0.677111,0.219586,0.0,0.0,1495.63,0.85,NORMAL,,
17073,13,2025-05-02 10:15:00,39.4914,94.7324,0.940752,0.21249,0.0,0.0,1508.94,0.85,NORMAL,,
17093,13,2025-05-02 10:30:00,37.7999,90.9202,0.869561,0.223416,0.0,0.0,1498.54,0.85,NORMAL,,
17113,13,2025-05-02 10:45:00,40.1723,94.6077,0.749881,0.174753,0.0,0.0,1483.22,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17133,13,2025-05-02 11:00:00,33.6995,97.6846,0.755376,0.192719,0.0,0.0,1500.84,0.85,NORMAL,,
17153,13,2025-05-02 11:15:00,36.7791,92.9729,0.726147,0.402873,0.0,0.0,1500.68,0.85,NORMAL,,
17173,13,2025-05-02 11:30:00,35.6786,96.2984,0.677805,0.237536,0.0,0.0,1501.65,0.85,NORMAL,,
17193,13,2025-05-02 11:45:00,34.1161,103.653,0.571949,0.182279,0.0,0.0,1493.74,0.85,NORMAL,,
17213,13,2025-05-02 12:00:00,28.4216,96.163,0.509472,0.338709,0.0,0.0,1486.25,0.85,NORMAL,,
17233,13,2025-05-02 12:15:00,28.3314,98.4844,0.653254,0.367968,0.0,0.0,1501.31,0.85,NORMAL,,
17253,13,2025-05-02 12:30:00,28.6108,99.344,0.582018,0.316328,0.0,0.0,1492.02,0.85,NORMAL,,
17273,13,2025-05-02 12:45:00,36.7601,99.773,0.418263,0.322688,0.0,0.0,1495.54,0.85,NORMAL,,
17293,13,2025-05-02 13:00:00,32.8511,96.1075,0.988653,0.405654,0.0,0.0,1489.33,0.85,NORMAL,,
17313,13,2025-05-02 13:15:00,32.9289,102.149,0.505835,0.275929,0.0,0.0,1495.22,0.85,NORMAL,,
17333,13,2025-05-02 13:30:00,35.9436,100.562,0.670285,0.295962,0.0,0.0,1496.37,0.85,NORMAL,,
17353,13,2025-05-02 13:45:00,33.704,97.0184,0.658862,0.286841,0.0,0.0,1489.25,0.85,NORMAL,,
17373,13,2025-05-02 14:00:00,39.622,105.678,0.498896,0.296594,0.0,0.0,1501.03,0.85,NORMAL,,
17393,13,2025-05-02 14:15:00,28.376,96.1494,0.571097,0.345668,0.0,0.0,1491.36,0.85,NORMAL,,
17413,13,2025-05-02 14:30:00,32.1742,104.748,0.597889,0.0953546,0.0,0.0,1496.62,0.85,NORMAL,,
17433,13,2025-05-02 14:45:00,28.8841,108.014,0.854767,0.279876,0.0,0.0,1494.0,0.85,NORMAL,,
17453,13,2025-05-02 15:00:00,35.2137,103.722,0.970205,0.123796,0.0,0.0,1489.64,0.85,NORMAL,,
17473,13,2025-05-02 15:15:00,35.0471,97.9604,0.282367,0.529602,0.0,0.0,1494.18,0.85,ALERT,acceleration,ALERT_13_ACCELERATION
17493,13,2025-05-02 15:30:00,34.0833,103.902,0.648943,0.222755,0.0,0.0,1493.42,0.85,NORMAL,,
17513,13,2025-05-02 15:45:00,33.0831,98.0083,0.788216,0.322069,0.0,0.0,1493.5,0.85,NORMAL,,
17533,13,2025-05-02 16:00:00,33.6276,96.1991,0.624363,0.163901,0.0,0.0,1492.04,0.85,NORMAL,,
17553,13,2025-05-02 16:15:00,36.4478,96.8002,0.618166,0.227454,0.0,0.0,1498.04,0.85,NORMAL,,
17573,13,2025-05-02 16:30:00,32.0136,96.4468,1.01983,0.177419,0.0,0.0,1485.61,0.85,ALERT,vibration,ALERT_13_VIBRATION
17593,13,2025-05-02 16:45:00,32.2599,102.684,0.630452,0.300646,0.0,0.0,1494.87,0.85,NORMAL,,
17613,13,2025-05-03 07:00:00,32.6939,95.9764,0.732268,0.398159,0.0,0.0,1498.04,0.85,NORMAL,,
17633,13,2025-05-03 07:15:00,40.5166,87.1036,0.701755,0.469835,0.0,0.0,1487.47,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17653,13,2025-05-03 07:30:00,29.9468,97.9256,0.751166,0.160096,0.0,0.0,1495.72,0.85,NORMAL,,
17673,13,2025-05-03 07:45:00,33.79,91.7713,0.818419,0.258381,0.0,0.0,1493.81,0.85,NORMAL,,
17693,13,2025-05-03 08:00:00,34.5549,97.6951,0.835031,0.318882,0.0,0.0,1489.09,0.85,NORMAL,,
17713,13,2025-05-03 08:15:00,43.289,98.0328,0.507062,0.402636,0.0,0.0,1498.32,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17733,13,2025-05-03 08:30:00,34.9995,88.2074,0.643357,0.326274,0.0,0.0,1489.06,0.85,NORMAL,,
17753,13,2025-05-03 08:45:00,32.2898,94.2857,0.358594,0.226992,0.0,0.0,1498.43,0.85,NORMAL,,
17773,13,2025-05-03 09:00:00,27.9357,94.1097,0.878122,0.328096,0.0,0.0,1496.05,0.85,NORMAL,,
17793,13,2025-05-03 09:15:00,40.3556,101.973,0.558954,0.371284,0.0,0.0,1493.34,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17813,13,2025-05-03 09:30:00,40.2933,102.426,0.856987,0.261483,0.0,0.0,1497.1,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17833,13,2025-05-03 09:45:00,42.4907,99.8181,1.04937,0.224985,0.0,0.0,1492.04,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17853,13,2025-05-03 10:00:00,28.4081,106.462,0.759082,0.245549,0.0,0.0,1488.02,0.85,NORMAL,,
17873,13,2025-05-03 10:15:00,34.7614,96.2695,0.653977,0.459188,0.0,0.0,1485.7,0.85,NORMAL,,
17893,13,2025-05-03 10:30:00,41.3044,96.0274,0.195341,0.415723,0.0,0.0,1495.11,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17913,13,2025-05-03 10:45:00,38.5791,97.0498,0.562809,0.293811,0.0,0.0,1490.14,0.85,NORMAL,,
17933,13,2025-05-03 11:00:00,42.2901,97.0668,0.797303,0.141317,0.0,0.0,1496.6,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
17953,13,2025-05-03 11:15:00,29.2643,94.7546,0.667144,0.339962,0.0,0.0,1496.07,0.85,NORMAL,,
17973,13,2025-05-03 11:30:00,33.3739,94.6433,1.11737,0.253314,0.0,0.0,1498.32,0.85,ALERT,vibration,ALERT_13_VIBRATION
17993,13,2025-05-03 11:45:00,27.852,95.6376,0.758083,0.369577,0.0,0.0,1496.4,0.85,NORMAL,,
18013,13,2025-05-03 12:00:00,35.562,97.2416,0.758347,0.0694938,0.0,0.0,1495.66,0.85,NORMAL,,
18033,13,2025-05-03 12:15:00,37.3156,100.64,0.669801,0.172207,0.0,0.0,1497.06,0.85,NORMAL,,
18053,13,2025-05-03 12:30:00,42.0516,98.6384,0.588436,0.245734,0.0,0.0,1491.81,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
18073,13,2025-05-03 12:45:00,17.6716,92.9137,0.585049,0.266484,0.0,0.0,1498.54,0.85,NORMAL,,
18093,13,2025-05-03 13:00:00,39.8864,95.2947,0.710549,0.305003,0.0,0.0,1497.05,0.85,NORMAL,,
18113,13,2025-05-03 13:15:00,34.346,100.187,0.532779,0.309184,0.0,0.0,1498.87,0.85,NORMAL,,
18133,13,2025-05-03 13:30:00,29.0549,100.794,0.723597,0.381113,0.0,0.0,1492.02,0.85,NORMAL,,
18153,13,2025-05-03 13:45:00,41.411,97.9952,1.19808,0.261022,0.0,0.0,1495.3,0.85,ALERT,temperature,ALERT_13_TEMPERATURE
18173,13,2025-05-03 14:00:00,36.791,100.019,0.69074,0.20878,0.0,0.0,1484.39,0.85,NORMAL,,
18193,13,2025-05-03 14:15:00,37.2667,97.1285,0.826724,0.373089,0.0,0.0,1490.39,0.85,NORMAL,,
18213,13,2025-05-03 14:30:00,36.1479,103.352,0.696377,0.350975,0.0,0.0,1495.55,0.85,NORMAL,,
18233,13,2025-05-03 14:45:00,35.1897,100.541,0.676498,0.129168,0.0,0.0,1484.63,0.85,NORMAL,,
18253,13,2025-05-03 15:00:00,30.4367,97.6755,0.676018,0.26073,0.0,0.0,1502.96,0.85,NORMAL,,
18273,13,2025-05-03 15:15:00,37.673,97.7,0.661524,0.227419,0.0,0.0,1493.15,0.85,NORMAL,,
18293,13,2025-05-03 15:30:00,29.9849,103.15,0.708961,0.505846,0.0,0.0,1490.28,0.85,ALERT,acceleration,ALERT_13_ACCELERATION
18313,13,2025-05-03 15:45:00,34.4084,104.052,0.788229,0.312423,0.0,0.0,1489.77,0.85,NORMAL,,
